event,orig_id,time_value,latitude_value,longitude_value,depth_value,magnitude_value,magnitude_type
igepn2012mohw,5324,   2012-06-27 14:18:47.000,-1.858758,-81.327538,15.0,4.4,     Mjma
igepn2012mohw,5324,   2012-06-27 14:18:47.000,-1.858758,-81.327538,15.0,4.5,      MLv
igepn2012mohw,5324,   2012-06-27 14:18:47.000,-1.858758,-81.327538,15.0,4.3,   Ms(BB)
igepn2012mohw,5324,   2012-06-27 14:18:47.000,-1.858758,-81.327538,15.0,4.4,        M
igepn2012moia,5326,   2012-06-27 14:22:21.000,-1.800901,-81.11496,10.0,4.5,      MLv
igepn2012moia,5326,   2012-06-27 14:22:21.000,-1.800901,-81.11496,10.0,4.5,        M
igepn2012moin,5327,   2012-06-27 14:38:04.000,-1.837244,-80.914139,10.0,3.7,      MLv
igepn2012moin,5327,   2012-06-27 14:38:04.000,-1.837244,-80.914139,10.0,3.7,        M
igepn2012mokl,5328,   2012-06-27 15:37:25.000,-1.769949,-81.017738,10.0,4.6,      MLv
igepn2012mokl,5328,   2012-06-27 15:37:25.000,-1.769949,-81.017738,10.0,4.6,        M
igepn2012motw,5330,   2012-06-27 20:22:23.000,1.323914,-78.904732,40.92,3.7,      MLv
igepn2012motw,5330,   2012-06-27 20:22:23.000,1.323914,-78.904732,40.92,3.7,        M
igepn2012mqjz,5341,   2012-06-28 17:40:06.000,-1.77376,-81.002075,10.0,4.4,      MLv
igepn2012mqjz,5341,   2012-06-28 17:40:06.000,-1.77376,-81.002075,10.0,4.4,        M
igepn2012mqqk,5345,   2012-06-28 20:56:41.000,-1.773166,-81.346451,10.0,5.0,      MLv
igepn2012mqqk,5345,   2012-06-28 20:56:41.000,-1.773166,-81.346451,10.0,5.0,        M
igepn2012mqqq,5346,   2012-06-28 21:00:22.000,-1.573333,-81.087151,2.0,3.8,     Mjma
igepn2012mqqq,5346,   2012-06-28 21:00:22.000,-1.573333,-81.087151,2.0,3.7,      MLv
igepn2012mqqq,5346,   2012-06-28 21:00:22.000,-1.573333,-81.087151,2.0,3.8,   Ms(BB)
igepn2012mqqq,5346,   2012-06-28 21:00:22.000,-1.573333,-81.087151,2.0,3.8,        M
igepn2012mqwn,5349,   2012-06-28 23:57:26.000,-0.772994,-81.188423,10.0,4.0,      MLv
igepn2012mqwn,5349,   2012-06-28 23:57:26.000,-0.772994,-81.188423,10.0,4.0,        M
igepn2012msdo,5365,   2012-06-29 16:39:29.000,-2.397868,-79.774246,41.91,3.5,      MLv
igepn2012msdo,5365,   2012-06-29 16:39:29.000,-2.397868,-79.774246,41.91,3.5,        M
igepn2012mtkq,5376,   2012-06-30 09:22:47.000,-3.076684,-80.15477,5.42,3.7,      MLv
igepn2012mtkq,5376,   2012-06-30 09:22:47.000,-3.076684,-80.15477,5.42,3.7,        M
igepn2012myqx,5419,   2012-07-03 06:13:41.000,-0.556489,-78.726944,7.49,3.7,      MLv
igepn2012myqx,5419,   2012-07-03 06:13:41.000,-0.556489,-78.726944,7.49,3.7,        M
igepn2012mzwb,5427,   2012-07-03 21:58:40.000,-0.918261,-80.642654,13.44,4.0,      MLv
igepn2012mzwb,5427,   2012-07-03 21:58:40.000,-0.918261,-80.642654,13.44,4.0,        M
igepn2012nggr,5481,   2012-07-07 10:08:46.000,-2.250223,-78.253517,12.0,3.6,      MLv
igepn2012nggr,5481,   2012-07-07 10:08:46.000,-2.250223,-78.253517,12.0,3.6,        M
igepn2012nmdm,5531,   2012-07-10 15:21:15.000,-2.322444,-79.899513,49.43,4.5,      MLv
igepn2012nmdm,5531,   2012-07-10 15:21:15.000,-2.322444,-79.899513,49.43,4.5,        M
igepn2012nnlm,5543,   2012-07-11 08:31:44.000,-1.866246,-81.254013,10.0,4.2,      MLv
igepn2012nnlm,5543,   2012-07-11 08:31:44.000,-1.866246,-81.254013,10.0,4.2,        M
igepn2012nnyv,5554,   2012-07-11 15:15:55.000,1.748413,-90.529305,81.75,4.7,       mb
igepn2012nnyv,5554,   2012-07-11 15:15:55.000,1.748413,-90.529305,81.75,5.3,       mB
igepn2012nnyv,5554,   2012-07-11 15:15:55.000,1.748413,-90.529305,81.75,4.8,   Mw(mB)
igepn2012nnyv,5554,   2012-07-11 15:15:55.000,1.748413,-90.529305,81.75,5.0,      MLv
igepn2012nnyv,5554,   2012-07-11 15:15:55.000,1.748413,-90.529305,81.75,4.8,        M
igepn2012nuqe,5612,   2012-07-15 06:51:23.000,-1.704626,-77.929848,178.58,4.0,      MLv
igepn2012nuqe,5612,   2012-07-15 06:51:23.000,-1.704626,-77.929848,178.58,4.0,        M
igepn2012nzre,5654,   2012-07-18 01:02:24.000,-2.539588,-77.639206,12.0,3.5,      MLv
igepn2012nzre,5654,   2012-07-18 01:02:24.000,-2.539588,-77.639206,12.0,3.5,        M
igepn2012obtu,5673,   2012-07-19 04:41:00.000,-3.575974,-79.051155,96.49,3.9,      MLv
igepn2012obtu,5673,   2012-07-19 04:41:00.000,-3.575974,-79.051155,96.49,3.9,        M
igepn2012oesk,5704,   2012-07-20 19:20:43.000,-2.446562,-79.778786,54.01,3.7,      MLv
igepn2012oesk,5704,   2012-07-20 19:20:43.000,-2.446562,-79.778786,54.01,3.7,        M
igepn2012ogwe,5722,   2012-07-21 23:31:34.000,1.223388,-78.733681,76.89,3.6,      MLv
igepn2012ogwe,5722,   2012-07-21 23:31:34.000,1.223388,-78.733681,76.89,3.6,        M
igepn2012ohaa,5724,   2012-07-22 01:27:46.000,-1.616833,-77.680702,12.0,3.6,      MLv
igepn2012ohaa,5724,   2012-07-22 01:27:46.000,-1.616833,-77.680702,12.0,3.6,        M
igepn2012ohkt,5726,   2012-07-22 06:52:51.000,-2.44699,-79.466522,60.48,3.8,      MLv
igepn2012ohkt,5726,   2012-07-22 06:52:51.000,-2.44699,-79.466522,60.48,3.8,        M
igepn2012okrf,5752,   2012-07-24 01:33:00.000,-0.335792,-77.551056,12.0,4.0,      MLv
igepn2012okrf,5752,   2012-07-24 01:33:00.000,-0.335792,-77.551056,12.0,4.0,        M
igepn2012olst,5761,   2012-07-24 15:27:54.000,-1.624083,-76.561737,12.0,3.8,      MLv
igepn2012olst,5761,   2012-07-24 15:27:54.000,-1.624083,-76.561737,12.0,3.8,        M
igepn2012ontc,5773,   2012-07-25 17:55:13.000,-2.731226,-80.536285,10.0,4.3,      MLv
igepn2012ontc,5773,   2012-07-25 17:55:13.000,-2.731226,-80.536285,10.0,4.3,        M
igepn2012ovtw,5828,   2012-07-30 03:23:13.000,0.932929,-84.937309,10.0,4.9,       mb
igepn2012ovtw,5828,   2012-07-30 03:23:13.000,0.932929,-84.937309,10.0,5.0,       mB
igepn2012ovtw,5828,   2012-07-30 03:23:13.000,0.932929,-84.937309,10.0,4.3,   Mw(mB)
igepn2012ovtw,5828,   2012-07-30 03:23:13.000,0.932929,-84.937309,10.0,4.7,      MLv
igepn2012ovtw,5828,   2012-07-30 03:23:13.000,0.932929,-84.937309,10.0,4.5,        M
igepn2012ovxs,5829,   2012-07-30 05:19:44.000,-1.94461,-80.777,10.0,5.3,      MLv
igepn2012ovxs,5829,   2012-07-30 05:19:44.000,-1.94461,-80.777,10.0,5.3,        M
igepn2012pbwt,5884,   2012-08-02 11:38:50.000,-3.617388,-77.364761,58.51,3.7,      MLv
igepn2012pbwt,5884,   2012-08-02 11:38:50.000,-3.617388,-77.364761,58.51,3.7,        M
igepn2012pevj,5903,   2012-08-04 02:22:47.000,-4.225094,-81.620361,3.83,4.8,      MLv
igepn2012pevj,5903,   2012-08-04 02:22:47.000,-4.225094,-81.620361,3.83,4.7,       mb
igepn2012pevj,5903,   2012-08-04 02:22:47.000,-4.225094,-81.620361,3.83,5.1,       mB
igepn2012pevj,5903,   2012-08-04 02:22:47.000,-4.225094,-81.620361,3.83,4.5,   Mw(mB)
igepn2012pevj,5903,   2012-08-04 02:22:47.000,-4.225094,-81.620361,3.83,4.7,        M
igepn2012popr,5970,   2012-08-09 10:52:00.000,-1.929222,-77.404808,12.0,4.3,      MLv
igepn2012popr,5970,   2012-08-09 10:52:00.000,-1.929222,-77.404808,12.0,4.3,        M
igepn2012pplb,5976,   2012-08-09 21:39:08.000,-2.214789,-80.163498,27.15,3.6,      MLv
igepn2012pplb,5976,   2012-08-09 21:39:08.000,-2.214789,-80.163498,27.15,3.6,        M
igepn2012pssb,6008,   2012-08-11 16:36:40.000,-2.907088,-79.762665,10.85,3.5,      MLv
igepn2012pssb,6008,   2012-08-11 16:36:40.000,-2.907088,-79.762665,10.85,3.5,        M
igepn2012pvlt,6032,   2012-08-13 04:49:07.000,-1.372823,-80.52729,12.0,4.4,      MLv
igepn2012pvlt,6032,   2012-08-13 04:49:07.000,-1.372823,-80.52729,12.0,4.4,        M
igepn2012pvoe,6036,   2012-08-13 06:02:44.000,0.123922,-80.245018,6.53,3.8,      MLv
igepn2012pvoe,6036,   2012-08-13 06:02:44.000,0.123922,-80.245018,6.53,3.8,        M
igepn2012pxcs,6050,   2012-08-14 02:31:50.000,-0.033779,-80.058929,12.39,3.5,      MLv
igepn2012pxcs,6050,   2012-08-14 02:31:50.000,-0.033779,-80.058929,12.39,3.5,        M
igepn2012qjzy,6167,   2012-08-21 03:54:52.000,-2.425407,-79.852623,42.46,3.9,      MLv
igepn2012qjzy,6167,   2012-08-21 03:54:52.000,-2.425407,-79.852623,42.46,3.9,        M
igepn2012qkgi,6174,   2012-08-21 07:07:44.000,0.001411,-78.300064,7.31,3.8,     Mjma
igepn2012qkgi,6174,   2012-08-21 07:07:44.000,0.001411,-78.300064,7.31,4.7,       ML
igepn2012qkgi,6174,   2012-08-21 07:07:44.000,0.001411,-78.300064,7.31,3.6,      MLv
igepn2012qkgi,6174,   2012-08-21 07:07:44.000,0.001411,-78.300064,7.31,4.0,        M
igepn2012qqko,6278,   2012-08-24 16:08:29.000,-0.508959,-80.810616,7.0,4.7,      MLv
igepn2012qqko,6278,   2012-08-24 16:08:29.000,-0.508959,-80.810616,7.0,4.7,        M
igepn2012quxl,6317,   2012-08-27 03:08:07.000,-2.879107,-77.926147,12.0,3.7,      MLv
igepn2012quxl,6317,   2012-08-27 03:08:07.000,-2.879107,-77.926147,12.0,3.7,        M
igepn2012rbxh,6390,   2012-08-30 23:00:35.000,-3.145411,-79.778488,9.4,5.0,      MLv
igepn2012rbxh,6390,   2012-08-30 23:00:35.000,-3.145411,-79.778488,9.4,5.0,        M
igepn2012rcjr,6396,   2012-08-31 05:16:07.000,-1.486724,-80.764359,8.61,4.1,      MLv
igepn2012rcjr,6396,   2012-08-31 05:16:07.000,-1.486724,-80.764359,8.61,4.1,        M
igepn2012reny,6423,   2012-09-01 09:42:14.000,-1.489151,-77.330597,9.59,3.5,      MLv
igepn2012reny,6423,   2012-09-01 09:42:14.000,-1.489151,-77.330597,9.59,3.5,        M
igepn2012rgpa,6449,   2012-09-02 12:29:44.000,-1.102602,-80.632805,12.0,3.9,      MLv
igepn2012rgpa,6449,   2012-09-02 12:29:44.000,-1.102602,-80.632805,12.0,3.9,        M
igepn2012rhdg,6455,   2012-09-02 19:41:45.000,-1.228161,-79.664078,68.46,4.0,      MLv
igepn2012rhdg,6455,   2012-09-02 19:41:45.000,-1.228161,-79.664078,68.46,4.0,        M
igepn2012rkre,6495,   2012-09-04 18:13:03.000,0.410795,-77.447174,12.0,3.6,      MLv
igepn2012rkre,6495,   2012-09-04 18:13:03.000,0.410795,-77.447174,12.0,3.6,        M
igepn2012rlhd,6507,   2012-09-05 02:12:08.000,-3.072214,-76.00782,12.0,4.2,      MLv
igepn2012rlhd,6507,   2012-09-05 02:12:08.000,-3.072214,-76.00782,12.0,4.2,        M
igepn2012rlzf,6517,   2012-09-05 11:26:48.000,-2.314869,-80.228706,36.06,3.7,      MLv
igepn2012rlzf,6517,   2012-09-05 11:26:48.000,-2.314869,-80.228706,36.06,3.7,        M
igepn2012rnew,6528,   2012-09-06 03:19:59.000,-3.222761,-79.404678,27.01,3.6,      MLv
igepn2012rnew,6528,   2012-09-06 03:19:59.000,-3.222761,-79.404678,27.01,3.6,        M
igepn2013annc,6557,   2013-01-08 09:23:36.000,-2.262851,-77.119682,142.53,3.6,      MLv
igepn2013annc,6557,   2013-01-08 09:23:36.000,-2.262851,-77.119682,142.53,3.6,        M
igepn2013apoq,6563,   2013-01-09 12:26:27.000,0.975811,-79.006203,4.69,4.2,      MLv
igepn2013apoq,6563,   2013-01-09 12:26:27.000,0.975811,-79.006203,4.69,4.2,        M
igepn2013awiq,6615,   2013-01-13 05:20:56.000,-2.505534,-79.866394,42.19,3.9,      MLv
igepn2013awiq,6615,   2013-01-13 05:20:56.000,-2.505534,-79.866394,42.19,3.9,        M
igepn2013awqd,6619,   2013-01-13 09:08:28.000,-2.441542,-78.021019,128.16,3.8,      MLv
igepn2013awqd,6619,   2013-01-13 09:08:28.000,-2.441542,-78.021019,128.16,3.8,        M
igepn2013bccw,6687,   2013-01-16 09:28:13.000,-1.105469,-80.654594,10.0,3.7,      MLv
igepn2013bccw,6687,   2013-01-16 09:28:13.000,-1.105469,-80.654594,10.0,3.7,        M
igepn2013begf,6707,   2013-01-17 13:12:41.000,-1.110897,-80.834602,10.0,4.8,      MLv
igepn2013begf,6707,   2013-01-17 13:12:41.000,-1.110897,-80.834602,10.0,4.8,        M
igepn2013bggn,6728,   2013-01-18 15:38:25.000,-1.52205,-81.287209,2.0,3.5,     Mjma
igepn2013bggn,6728,   2013-01-18 15:38:25.000,-1.52205,-81.287209,2.0,3.5,      MLv
igepn2013bggn,6728,   2013-01-18 15:38:25.000,-1.52205,-81.287209,2.0,3.6,   Ms(BB)
igepn2013bggn,6728,   2013-01-18 15:38:25.000,-1.52205,-81.287209,2.0,3.5,        M
igepn2013bgre,6735,   2013-01-18 21:01:18.000,-1.405877,-81.282555,10.0,4.2,     Mjma
igepn2013bgre,6735,   2013-01-18 21:01:18.000,-1.405877,-81.282555,10.0,4.4,      MLv
igepn2013bgre,6735,   2013-01-18 21:01:18.000,-1.405877,-81.282555,10.0,4.2,   Ms(BB)
igepn2013bgre,6735,   2013-01-18 21:01:18.000,-1.405877,-81.282555,10.0,4.2,        M
igepn2013bguv,6739,   2013-01-18 22:51:07.000,-1.978706,-81.305336,15.0,3.7,      MLv
igepn2013bguv,6739,   2013-01-18 22:51:07.000,-1.978706,-81.305336,15.0,3.7,        M
igepn2013bhhv,6746,   2013-01-19 05:26:43.000,-3.465352,-79.219872,44.22,4.0,      MLv
igepn2013bhhv,6746,   2013-01-19 05:26:43.000,-3.465352,-79.219872,44.22,4.0,        M
igepn2013bhtk,6750,   2013-01-19 11:19:01.000,-1.489702,-81.454567,6.0,4.2,      MLv
igepn2013bhtk,6750,   2013-01-19 11:19:01.000,-1.489702,-81.454567,6.0,4.2,        M
igepn2013bhzo,6752,   2013-01-19 14:25:31.000,-1.758179,-81.160454,6.0,4.0,      MLv
igepn2013bhzo,6752,   2013-01-19 14:25:31.000,-1.758179,-81.160454,6.0,4.0,        M
igepn2013bjgh,6769,   2013-01-20 06:56:25.000,-2.496057,-80.884186,10.0,3.6,        M
igepn2013bjgh,6769,   2013-01-20 06:56:25.000,-2.496057,-80.884186,10.0,3.6,      MLv
igepn2013bjgn,6770,   2013-01-20 07:02:53.000,-1.463285,-81.358131,23.32,4.9,        M
igepn2013bjgn,6770,   2013-01-20 07:02:53.000,-1.463285,-81.358131,23.32,4.9,      MLv
igepn2013blke,6798,   2013-01-21 11:10:18.000,-1.57144,-81.127365,10.0,3.6,      MLv
igepn2013blke,6798,   2013-01-21 11:10:18.000,-1.57144,-81.127365,10.0,3.6,        M
igepn2013burf,6898,   2013-01-26 13:00:26.000,-2.619297,-80.226326,5.0,3.7,      MLv
igepn2013burf,6898,   2013-01-26 13:00:26.000,-2.619297,-80.226326,5.0,3.7,        M
igepn2013bvnt,6907,   2013-01-27 00:19:54.000,-1.274112,-77.161385,151.32,3.7,      MLv
igepn2013bvnt,6907,   2013-01-27 00:19:54.000,-1.274112,-77.161385,151.32,3.7,        M
igepn2013bxgb,6921,   2013-01-27 22:42:59.000,-3.236909,-80.836205,12.35,4.1,      MLv
igepn2013bxgb,6921,   2013-01-27 22:42:59.000,-3.236909,-80.836205,12.35,4.1,        M
igepn2013bxgc,6922,   2013-01-27 22:42:59.000,-3.366659,-80.596245,4.2,4.2,      MLv
igepn2013bxgc,6922,   2013-01-27 22:42:59.000,-3.366659,-80.596245,4.2,4.2,        M
igepn2013cbps,6970,   2013-01-30 08:08:12.000,-0.412024,-80.233864,10.0,3.6,      MLv
igepn2013cbps,6970,   2013-01-30 08:08:12.000,-0.412024,-80.233864,10.0,3.6,        M
igepn2013ckmb,7095,   2013-02-04 04:35:08.000,-3.302447,-80.607964,6.39,3.7,      MLv
igepn2013ckmb,7095,   2013-02-04 04:35:08.000,-3.302447,-80.607964,6.39,3.7,        M
igepn2013cmrd,7150,   2013-02-05 09:21:35.000,0.699363,-77.930763,8.0,3.6,     Mjma
igepn2013cmrd,7150,   2013-02-05 09:21:35.000,0.699363,-77.930763,8.0,3.8,       ML
igepn2013cmrd,7150,   2013-02-05 09:21:35.000,0.699363,-77.930763,8.0,3.7,      MLv
igepn2013cmrd,7150,   2013-02-05 09:21:35.000,0.699363,-77.930763,8.0,3.7,       ML
igepn2013cmrd,7150,   2013-02-05 09:21:35.000,0.699363,-77.930763,8.0,3.7,        M
igepn2013cmrd,7150,   2013-02-05 09:21:35.000,0.699363,-77.930763,8.0,3.6,     Mjma
igepn2013cokc,7194,   2013-02-06 08:04:41.000,0.644667,-77.335953,10.0,4.2,      MLv
igepn2013cokc,7194,   2013-02-06 08:04:41.000,0.644667,-77.335953,10.0,4.2,        M
igepn2013copn,7201,   2013-02-06 10:49:06.000,-1.354272,-78.414406,2.98,3.7,      MLv
igepn2013copn,7201,   2013-02-06 10:49:06.000,-1.354272,-78.414406,2.98,3.7,        M
igepn2013cprn,7234,   2013-02-07 00:57:27.000,-2.437728,-79.660385,41.41,3.6,      MLv
igepn2013cprn,7234,   2013-02-07 00:57:27.000,-2.437728,-79.660385,41.41,3.6,        M
igepn2013cqeq,7241,   2013-02-07 07:35:31.000,0.277018,-80.075478,0.63,4.1,      MLv
igepn2013cqeq,7241,   2013-02-07 07:35:31.000,0.277018,-80.075478,0.63,4.1,        M
igepn2013cqmm,7248,   2013-02-07 11:33:08.000,-2.408654,-79.77507,58.27,3.7,      MLv
igepn2013cqmm,7248,   2013-02-07 11:33:08.000,-2.408654,-79.77507,58.27,3.7,        M
igepn2013cund,7349,   2013-02-09 16:25:34.000,-1.857069,-78.111763,151.77,3.8,      MLv
igepn2013cund,7349,   2013-02-09 16:25:34.000,-1.857069,-78.111763,151.77,3.8,        M
igepn2013cvmr,7365,   2013-02-10 05:19:59.000,0.374871,-82.616531,10.0,4.4,      MLv
igepn2013cvmr,7365,   2013-02-10 05:19:59.000,0.374871,-82.616531,10.0,4.5,        M
igepn2013cvmr,7365,   2013-02-10 05:19:59.000,0.374871,-82.616531,10.0,4.6,       mb
igepn2013cvmr,7365,   2013-02-10 05:19:59.000,0.374871,-82.616531,10.0,4.9,       mB
igepn2013cvmr,7365,   2013-02-10 05:19:59.000,0.374871,-82.616531,10.0,4.2,   Mw(mB)
igepn2013cxsf,7408,   2013-02-11 10:23:39.000,-2.377997,-78.977882,91.27,3.5,      MLv
igepn2013cxsf,7408,   2013-02-11 10:23:39.000,-2.377997,-78.977882,91.27,3.5,        M
igepn2013czbe,7423,   2013-02-12 04:03:27.000,-1.823296,-77.35643,12.0,3.6,      MLv
igepn2013czbe,7423,   2013-02-12 04:03:27.000,-1.823296,-77.35643,12.0,3.6,        M
igepn2013ddbh,7479,   2013-02-14 08:40:48.000,-3.277035,-76.92646,29.24,3.7,      MLv
igepn2013ddbh,7479,   2013-02-14 08:40:48.000,-3.277035,-76.92646,29.24,3.7,        M
igepn2013dnpr,7634,   2013-02-20 03:17:26.000,-0.510208,-79.912659,44.64,3.7,      MLv
igepn2013dnpr,7634,   2013-02-20 03:17:26.000,-0.510208,-79.912659,44.64,3.7,        M
igepn2013dpsi,7664,   2013-02-21 06:57:09.000,-2.71801,-78.151756,12.0,3.7,      MLv
igepn2013dpsi,7664,   2013-02-21 06:57:09.000,-2.71801,-78.151756,12.0,3.7,        M
igepn2013dtvz,7727,   2013-02-23 13:17:46.000,-2.866238,-79.25156,9.91,3.3,      MLv
igepn2013dtvz,7727,   2013-02-23 13:17:46.000,-2.866238,-79.25156,9.91,3.7,        M
igepn2013dtvz,7727,   2013-02-23 13:17:46.000,-2.866238,-79.25156,9.91,3.9,       ML
igepn2013dtvz,7727,   2013-02-23 13:17:46.000,-2.866238,-79.25156,9.91,3.8,     Mjma
igepn2013dulw,7745,   2013-02-23 21:19:27.000,-2.686597,-79.885155,42.97,3.9,      MLv
igepn2013dulw,7745,   2013-02-23 21:19:27.000,-2.686597,-79.885155,42.97,3.9,        M
igepn2013dvja,7761,   2013-02-24 08:59:57.000,1.040795,-79.001549,12.0,4.8,      MLv
igepn2013dvja,7761,   2013-02-24 08:59:57.000,1.040795,-79.001549,12.0,4.8,        M
igepn2013dxfs,7808,   2013-02-25 09:37:22.000,-2.916917,-77.901962,163.99,3.6,      MLv
igepn2013dxfs,7808,   2013-02-25 09:37:22.000,-2.916917,-77.901962,163.99,3.6,        M
igepn2013dxpf,7814,   2013-02-25 14:25:30.000,-2.386954,-80.421745,16.32,3.9,      MLv
igepn2013dxpf,7814,   2013-02-25 14:25:30.000,-2.386954,-80.421745,16.32,3.9,        M
igepn2013dydq,7821,   2013-02-25 21:42:01.000,-2.20134,-78.186424,12.0,3.5,      MLv
igepn2013dydq,7821,   2013-02-25 21:42:01.000,-2.20134,-78.186424,12.0,3.5,        M
igepn2013ebjf,7871,   2013-02-27 15:56:09.000,-3.554908,-79.042534,112.07,5.1,      MLv
igepn2013ebjf,7871,   2013-02-27 15:56:09.000,-3.554908,-79.042534,112.07,5.2,       mB
igepn2013ebjf,7871,   2013-02-27 15:56:09.000,-3.554908,-79.042534,112.07,4.5,   Mw(mB)
igepn2013ebjf,7871,   2013-02-27 15:56:09.000,-3.554908,-79.042534,112.07,5.2,       mb
igepn2013ebjf,7871,   2013-02-27 15:56:09.000,-3.554908,-79.042534,112.07,5.1,        M
igepn2013edht,7891,   2013-02-28 17:27:53.000,-2.66738,-77.263031,79.84,3.9,      MLv
igepn2013edht,7891,   2013-02-28 17:27:53.000,-2.66738,-77.263031,79.84,3.9,        M
igepn2013ehyx,7971,   2013-03-03 06:39:44.000,-0.96014,-80.709938,10.95,3.6,      MLv
igepn2013ehyx,7971,   2013-03-03 06:39:44.000,-0.96014,-80.709938,10.95,3.6,        M
igepn2013eias,7972,   2013-03-03 07:34:58.000,-1.879664,-77.618065,213.86,3.6,      MLv
igepn2013eias,7972,   2013-03-03 07:34:58.000,-1.879664,-77.618065,213.86,3.6,        M
igepn2013emvu,8045,   2013-03-05 22:59:20.000,-0.790692,-79.850716,48.34,3.7,      MLv
igepn2013emvu,8045,   2013-03-05 22:59:20.000,-0.790692,-79.850716,48.34,3.7,        M
igepn2013esmg,8159,   2013-03-09 00:47:07.000,-0.08705,-80.336517,11.3,4.0,      MLv
igepn2013esmg,8159,   2013-03-09 00:47:07.000,-0.08705,-80.336517,11.3,4.0,        M
igepn2013esml,8160,   2013-03-09 00:55:19.000,-2.387939,-81.062874,10.19,4.0,      MLv
igepn2013esml,8160,   2013-03-09 00:55:19.000,-2.387939,-81.062874,10.19,4.0,        M
igepn2013exjs,8264,   2013-03-11 17:10:28.000,-2.272765,-80.302734,13.19,3.6,      MLv
igepn2013exjs,8264,   2013-03-11 17:10:28.000,-2.272765,-80.302734,13.19,3.6,        M
igepn2013eyes,8279,   2013-03-12 03:46:24.000,-1.350488,-80.420349,12.0,4.3,      MLv
igepn2013eyes,8279,   2013-03-12 03:46:24.000,-1.350488,-80.420349,12.0,4.3,        M
igepn2013eznp,8297,   2013-03-12 21:24:50.000,-3.031053,-77.696793,6.37,4.1,      MLv
igepn2013eznp,8297,   2013-03-12 21:24:50.000,-3.031053,-77.696793,6.37,4.1,        M
igepn2013fecy,8462,   2013-03-15 09:42:57.000,-1.990337,-77.468376,12.0,3.6,      MLv
igepn2013fecy,8462,   2013-03-15 09:42:57.000,-1.990337,-77.468376,12.0,3.6,        M
igepn2013feff,8468,   2013-03-15 10:51:41.000,-1.617767,-81.047493,0.0,3.7,     Mjma
igepn2013feff,8468,   2013-03-15 10:51:41.000,-1.617767,-81.047493,0.0,3.5,      MLv
igepn2013feff,8468,   2013-03-15 10:51:41.000,-1.617767,-81.047493,0.0,3.7,   Ms(BB)
igepn2013feff,8468,   2013-03-15 10:51:41.000,-1.617767,-81.047493,0.0,3.6,        M
igepn2013fehr,8472,   2013-03-15 12:04:25.000,-1.471829,-81.165993,10.0,4.1,     Mjma
igepn2013fehr,8472,   2013-03-15 12:04:25.000,-1.471829,-81.165993,10.0,4.2,      MLv
igepn2013fehr,8472,   2013-03-15 12:04:25.000,-1.471829,-81.165993,10.0,4.2,   Ms(BB)
igepn2013fehr,8472,   2013-03-15 12:04:25.000,-1.471829,-81.165993,10.0,4.1,      MLv
igepn2013fehr,8472,   2013-03-15 12:04:25.000,-1.471829,-81.165993,10.0,4.2,        M
igepn2013fejb,8476,   2013-03-15 12:47:30.000,-1.494075,-81.169159,10.0,4.0,     Mjma
igepn2013fejb,8476,   2013-03-15 12:47:30.000,-1.494075,-81.169159,10.0,4.1,      MLv
igepn2013fejb,8476,   2013-03-15 12:47:30.000,-1.494075,-81.169159,10.0,4.1,   Ms(BB)
igepn2013fejb,8476,   2013-03-15 12:47:30.000,-1.494075,-81.169159,10.0,4.0,        M
igepn2013fejh,8477,   2013-03-15 12:56:18.000,-1.516964,-81.052055,10.0,4.1,     Mjma
igepn2013fejh,8477,   2013-03-15 12:56:18.000,-1.516964,-81.052055,10.0,4.2,      MLv
igepn2013fejh,8477,   2013-03-15 12:56:18.000,-1.516964,-81.052055,10.0,4.2,   Ms(BB)
igepn2013fejh,8477,   2013-03-15 12:56:18.000,-1.516964,-81.052055,10.0,4.2,      MLv
igepn2013fejh,8477,   2013-03-15 12:56:18.000,-1.516964,-81.052055,10.0,4.1,        M
igepn2013flas,8617,   2013-03-19 04:31:20.000,-2.339449,-77.389336,130.77,3.7,      MLv
igepn2013flas,8617,   2013-03-19 04:31:20.000,-2.339449,-77.389336,130.77,3.7,        M
igepn2013fvhc,8794,   2013-03-24 19:07:07.000,-1.523436,-77.671425,182.91,3.8,      MLv
igepn2013fvhc,8794,   2013-03-24 19:07:07.000,-1.523436,-77.671425,182.91,3.8,        M
igepn2013fwly,8817,   2013-03-25 10:41:04.000,-2.655072,-76.396912,107.06,4.0,      MLv
igepn2013fwly,8817,   2013-03-25 10:41:04.000,-2.655072,-76.396912,107.06,4.0,        M
